1403,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1425,1
1426,1
1427,1
1429,1
1430,1
1431,1
1432,1
1433,2
1434,1
1437,1
1439,1
1440,1
1441,2
1442,1
1443,1
1444,2
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1458,1
1461,2
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1470,1
1472,1
1473,1
1474,1
1475,2
1476,1
1477,3
1478,1
1479,1
1480,1
1481,1
1484,1
1485,1
1487,1
1488,1
1489,1
1490,1
1491,2
1492,1
1494,2
1495,1
1496,1
1497,2
1498,1
1500,1
1501,1
1504,1
1505,1
1506,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,1
1516,1
1517,2
1518,1
1523,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,2
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1542,1
1543,1
1544,1
1545,2
1546,1
1550,1
1551,2
1552,1
1553,2
1554,1
1555,1
1556,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,2
1574,1
1575,1
1577,1
1578,1
1581,2
1582,1
1583,1
1584,1
1585,1
1586,1
1587,1
1589,1
1590,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,1
1601,1
1602,2
1603,1
1604,1
1606,1
1608,1
1609,1
1610,1
1611,1
1613,1
1614,1
1616,1
1617,1
1618,1
1619,1
1620,2
1623,1
1624,1
1625,1
1627,2
1628,1
1629,1
1630,1
1631,1
1632,1
1633,1
1634,2
1635,1
1638,1
1640,2
1641,2
1642,1
1643,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1654,2
1655,1
1656,2
1657,1
1658,1
1659,1
1661,2
1662,2
1663,1
1664,1
1665,1
1666,1
1667,1
1669,1
1671,1
1672,1
1673,1
1674,2
1675,2
1677,1
1678,1
1679,1
1680,1
1681,3
1682,1
1683,1
1685,1
1686,1
1687,1
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1698,1
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,2
1706,1
1707,1
1708,1
1710,1
1711,1
1712,1
1713,1
1714,2
1715,1
1717,1
1718,1
1719,1
1720,1
1721,2
1722,1
1723,1
1724,1
1726,1
1728,1
1729,1
1730,1
1732,1
1733,1
1734,1
1738,2
1739,2
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1761,1
1762,1
1763,1
1764,1
1766,1
1767,1
1770,1
1771,1
1772,1
1773,1
1775,1
1779,1
1780,1
1781,1
1783,2
1784,1
1786,1
1787,1
1788,2
1789,1
1790,2
1793,1
1794,1
1795,2
1796,1
1797,1
1798,1
1802,1
1803,1
1804,1
1806,1
1807,1
1808,1
1810,1
1811,1
1812,0
1813,1
1814,2
1815,1
1816,3
1817,1
1818,1
1819,1
1820,1
1821,1
1822,1
1823,1
1824,2
1825,1
1826,1
1827,2
1828,1
1829,1
1830,1
1831,3
1832,1
1833,1
1834,1
1835,1
1836,1
1837,2
1838,1
1840,1
1842,1
1843,1
1844,1
1845,1
1847,1
1848,1
1849,1
1850,1
1852,1
1855,1
1856,2
1859,1
1860,1
1861,1
1862,1
1863,1
1864,2
1865,1
1866,1
1868,2
1869,1
1871,1
1872,1
1873,1
1874,1
1875,2
1876,2
1877,1
1878,1
1879,1
1880,1
1882,1
1883,1
1884,1
1885,1
1886,1
1888,1
1889,1
1891,1
1893,1
1894,1
1895,1
1896,1
1897,1
1899,1
1900,1
1901,1
1902,2
1903,1
1904,1
1905,1
1906,1
1908,2
1909,2
1910,1
1912,3
1913,2
1914,2
1915,1
1917,1
1919,1
1920,1
1921,1
1922,1
1923,1
1926,1
1927,1
1928,1
1929,1
1930,1
1932,2
1933,1
1934,1
1935,1
1936,1
1937,1
1939,1
1940,1
1941,1
1942,1
1943,1
1945,1
1949,2
1950,1
1951,2
1952,1
1953,2
1954,1
1955,1
1956,1
1957,1
1958,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,2
1977,1
1978,1
1979,1
1981,1
1982,1
1984,1
1985,1
1986,1
1988,1
1989,1
1990,1
1992,1
1993,1
1995,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,2
2007,1
2008,1
2010,1
2011,1
2012,1
2013,2
2014,1
2015,1
2016,1
2017,1
2019,1
2021,1
2022,1
2024,1
2025,2
2026,1
2028,2
2029,1
2031,1
2032,1
2033,2
2034,1
2035,1
2036,1
2039,1
2040,1
2041,2
2042,1
2043,1
2044,1
2045,1
2046,1
2048,1
2049,1
2051,1
2052,1
2053,1
2054,2
2055,1
2057,1
2058,1
2059,1
2060,1
2061,2
2062,1
2063,1
2064,1
2065,1
2066,1
2067,1
2068,1
2070,2
2071,1
2072,1
2073,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,1
2083,1
2084,2
2085,1
2086,1
2087,2
2088,2
2089,1
2090,1
2091,1
2092,1
2093,2
2094,1
2095,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2107,1
2110,1
2111,1
2112,1
2113,1
2114,1
2116,1
2117,1
2118,1
2119,1
2122,1
2123,1
2124,1
2125,1
2127,1
2128,1
2129,1
2130,1
2131,1
2132,2
2135,1
2136,1
2137,1
2138,2
2139,1
2140,2
2141,1
2142,1
2146,1
2147,2
2149,2
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,1
2157,2
2158,1
2159,1
2161,1
2162,1
2163,1
2164,2
2167,1
2168,1
2169,2
2170,1
2171,1
2173,1
2174,2
2175,1
2176,1
2179,1
2180,1
2181,1
2182,1
2183,2
2184,2
2185,2
2186,1
2188,2
2189,1
2190,1
2192,1
2193,1
2194,1
2196,1
2197,1
2198,1
2200,1
2201,1
2202,2
2204,1
2205,1
2207,1
2208,1
2209,1
2212,1
2213,1
2214,2
2215,2
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2230,1
2231,1
2235,1
2236,2
2237,1
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,3
2250,1
2251,1
2252,2
2253,1
2255,2
2256,1
2257,1
2258,1
2259,2
2260,1
2261,1
2262,1
2263,1
2264,2
2265,2
2267,1
2269,1
2270,1
2271,2
2272,1
2274,1
2275,1
2276,1
2277,3
2278,1
2279,1
2280,1
2281,1
2282,1
2283,2
2284,1
2285,1
2286,1
2287,1
2289,1
2290,1
2292,1
2293,1
2294,1
2295,1
2296,1
2299,1
2300,1
2302,1
2303,1
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2312,1
2315,1
2316,1
2321,1
2322,1
2323,1
2324,1
2325,1
2326,1
2327,1
2328,1
2329,1
2332,1
2333,1
2334,1
2336,2
2337,1
2338,1
2340,2
2342,1
2343,1
2344,1
2345,1
2346,2
2347,1
2348,1
2349,2
2351,2
2352,1
2353,1
2354,2
2355,1
2356,2
2357,1
2359,1
2360,1
2361,1
2362,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2374,1
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2384,1
2385,1
2388,1
2389,1
2390,1
2392,1
2393,1
2395,1
2396,1
2399,1
2400,1
2401,1
2402,2
2403,1
2405,1
2406,2
2408,1
2409,2
2410,1
2411,1
2412,1
2413,1
2416,2
2417,1
2418,1
2419,1
2420,1
2421,1
2422,1
2424,1
2425,1
2426,1
2427,1
2432,2
2433,2
2434,2
2435,1
2436,2
2437,2
2439,1
2441,1
2443,2
2444,1
2445,1
2446,1
2447,2
2448,1
2449,1
2450,1
2452,1
2454,1
2455,1
2457,1
2458,1
2459,1
2461,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2475,1
2477,1
2479,1
2480,1
2482,1
2483,1
2484,3
2489,1
2490,1
2491,1
2492,2
2493,1
2494,1
2496,1
2497,2
2498,1
2500,1
2501,1
2502,1
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2523,2
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2533,1
2534,1
2535,1
2536,2
2537,1
2538,2
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2549,2
2550,1
2551,1
2552,2
2553,1
2554,1
2555,1
2556,3
2557,2
2558,1
2559,1
2560,2
2561,1
2562,1
2564,1
2566,1
2567,2
2568,1
2569,1
2570,2
2571,1
2572,1
2573,2
2574,1
2575,1
2576,1
2577,1
2578,2
2579,1
2580,1
2581,1
2583,1
2586,1
2588,1
2589,2
2590,1
2591,1
2593,1
2595,1
2596,1
2597,1
2598,1
2599,1
2600,1
2602,1
2603,1
2604,1
2605,1
2606,1
2608,1
2611,1
2612,1
2613,1
2614,1
2615,1
2616,2
2617,1
2618,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,1
2627,1
2628,1
2630,1
2631,2
2632,1
2633,2
2634,1
2635,1
2636,1
2639,1
2640,1
2641,1
2642,1
2643,1
2644,2
2645,1
2646,1
2647,1
2648,1
2649,1
2650,2
2652,1
2653,1
2657,1
2659,1
2660,1
2661,1
2662,2
2663,1
2664,1
2665,2
2667,1
2668,1
2669,1
2671,1
2674,1
2675,1
2677,2
2679,1
2680,1
2685,1
2688,2
2689,1
2694,1
2695,2
2696,1
2697,1
2698,1
2702,1
2703,1
2706,1
2707,1
2708,1
2709,1
2710,2
2711,1
2712,1
2713,1
2716,1
2717,1
2718,1
2720,1
2721,1
2722,1
2727,1
2728,2
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,1
2740,2
2742,1
2744,1
2745,1
2747,2
2748,1
2749,2
2750,1
2751,3
2753,1
2754,1
2755,1
2756,3
2757,1
2758,1
2759,1
2761,1
2763,1
2764,2
2765,1
2766,1
2769,1
2770,2
2771,1
2772,1
2773,1
2774,1
2775,1
2777,2
2779,1
2780,1
2781,1
2783,1
2784,1
2785,1
2787,1
2788,1
2789,1
2791,2
2792,1
2794,1
2795,2
2796,2
2797,1
2798,1
2800,1
2801,2
2802,1
2803,2
2804,1
2805,1
2807,1
2808,1
2810,1
2811,1
2812,2
2814,1
2815,1
2816,1
2817,1
2818,1
2820,2
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,1
2828,1
2829,1
2830,2
2831,2
2832,2
2833,2
2834,1
2835,1
2836,1
2837,2
2838,1
2839,1
2840,1
2841,1
2842,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2852,1
2854,1
2855,1
2856,1
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,2
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,2
2873,1
2874,1
2875,1
2877,1
2879,1
2880,1
2881,1
2883,1
2884,1
2886,2
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,2
2898,1
2899,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2908,2
2909,2
2910,2
2911,2
2916,2
2917,1
2918,1
2919,1
2920,1
2921,1
2922,2
2924,1
2927,1
2928,1
2929,2
2930,2
2931,1
2933,1
2934,1
2935,1
2936,1
2938,1
2939,1
2940,2
2941,1
2942,1
2943,1
2944,1
2946,1
2947,1
2948,1
2950,2
2951,2
2952,1
2953,1
2955,1
2956,1
2957,1
2959,1
2960,1
2962,1
2963,1
2964,1
2965,1
2966,1
2967,1
2968,1
2970,1
2971,1
2972,1
2974,2
2975,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2986,1
2987,1
2988,1
2989,1
2990,2
2991,1
2992,1
2993,1
2994,1
2995,1
2997,1
2998,1
2999,1
3001,1
3002,1
3003,1
3004,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,2
3012,1
3013,1
3014,1
3015,2
3016,1
3017,1
3020,2
3022,1
3023,1
3024,1
3026,1
3027,1
3028,2
3029,1
3030,1
3031,2
3032,1
3033,1
3034,1
3036,1
3039,1
3040,1
3041,1
3042,1
3043,2
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,2
3055,2
3057,1
3058,1
3060,1
3062,1
3063,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3087,1
3089,2
3090,1
3091,1
3092,1
3093,1
3094,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3114,1
3115,1
3116,1
3117,2
3119,2
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3138,1
3139,1
3140,1
3142,1
3144,1
3146,1
3147,1
3148,1
3150,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3162,1
3164,2
3165,1
3167,1
3168,1
3170,1
3171,2
3172,1
3173,1
3176,1
3177,1
3178,1
3179,1
3180,0
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3194,2
3196,1
3197,1
3198,1
3199,1
3200,1
3203,1
3205,1
3206,1
3207,1
3209,2
3210,1
3211,1
3212,2
3213,1
3214,1
3215,1
3216,1
3217,1
3218,2
3219,1
3220,2
3221,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3233,1
3234,1
3235,1
3236,1
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3248,1
3249,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,2
3271,1
3273,1
3275,1
3276,1
3277,1
3278,2
3279,1
3280,1
3281,2
3282,1
3283,2
3284,1
3288,2
3289,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,1
3297,2
3298,1
3300,1
3302,1
3304,1
3305,2
3306,2
3308,1
3309,1
3310,1
3311,2
3312,2
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3320,1
3321,1
3322,1
3323,1
3325,1
3326,1
3327,1
3328,1
3330,1
3332,1
3333,1
3334,1
3335,1
3336,1
3338,1
3340,1
3341,1
3342,1
3343,2
3344,1
3345,3
3346,1
3348,1
3349,2
3350,1
3351,1
3352,1
3353,0
3354,1
3355,1
3356,1
3357,1
3358,1
3362,2
3365,2
3366,1
3367,2
3368,1
3369,1
3370,1
3371,1
3372,1
3373,2
3374,2
3375,1
3376,1
3377,1
3378,1
3380,1
3383,1
3384,1
3386,1
3387,1
3390,1
3391,2
3392,1
3393,2
3394,1
3395,1
3396,1
3397,2
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3406,1
3407,2
3408,1
3409,1
3410,1
3413,1
3414,1
3415,1
3416,1
3417,1
3419,1
3420,1
3421,1
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3431,1
3432,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3441,1
3444,1
3445,1
3449,1
3452,1
3455,1
3459,1
3460,1
3461,2
3463,1
3464,2
3465,1
3467,1
3468,1
3469,1
3470,1
3472,1
3473,1
3474,1
3475,1
3478,1
3480,1
3481,1
3482,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,2
3494,1
3495,2
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,2
3504,1
3505,1
3506,1
3507,1
3508,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,3
3518,1
3519,1
3520,1
3521,1
3522,2
3523,1
3524,1
3525,1
3526,1
3527,1
3529,1
3530,1
3532,1
3533,2
3534,1
3536,1
3537,1
3538,1
3539,1
3540,1
3542,1
3543,1
3544,1
3545,1
3547,2
3548,1
3550,1
3551,1
3552,1
3553,1
3555,2
3556,1
3557,1
3558,1
3560,2
3561,1
3562,1
3563,1
3564,1
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,1
3574,3
3575,1
3578,1
3579,1
3580,1
3581,1
3583,1
3584,2
3585,1
3586,1
3587,2
3588,1
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,2
3601,1
3602,1
3603,1
3604,2
3605,1
3606,1
3607,1
3608,1
3609,1
3610,1
3612,1
3613,1
3614,1
3615,1
3616,1
3617,1
3618,1
3619,1
3621,1
3622,1
3624,1
3625,1
3626,1
3627,2
3628,1
3630,1
3631,1
3632,1
3633,2
3634,1
3636,3
3637,1
3638,1
3639,2
3640,1
3642,2
3643,1
3644,1
3645,1
3646,1
3647,1
3648,2
3649,1
3650,1
3651,2
3652,1
3654,2
3656,1
3657,2
3658,1
3659,1
3662,1
3663,1
3665,1
3666,1
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,2
3674,1
3675,1
3676,1
3677,1
3680,1
3681,1
3683,1
3684,1
3685,1
3686,1
3688,2
3689,1
3690,1
3691,2
3693,1
3694,1
3695,1
3696,1
3697,1
3699,1
3700,1
3701,1
3702,1
3703,1
3705,1
3706,1
3707,1
3708,2
3709,1
3710,1
3711,2
3712,1
3713,1
3715,1
3716,1
3718,1
3719,1
3720,1
3721,1
3722,1
3724,1
3725,1
3726,1
3728,1
3729,1
3730,2
3731,3
3732,2
3733,1
3734,2
3735,1
3736,2
3737,1
3738,1
3742,1
3743,1
3744,1
3746,1
3747,1
3748,1
3750,1
3751,1
3752,1
3753,1
3754,2
3755,1
3756,1
3757,1
3758,1
3760,1
3761,1
3762,1
3763,1
3765,2
3766,1
3767,1
3769,1
3771,1
3772,1
3773,1
3775,1
3776,1
3778,1
3779,1
3781,1
3782,2
3783,1
3784,1
3785,1
3786,1
3787,1
3788,2
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3796,1
3797,2
3798,1
3799,1
3800,1
3801,1
3802,2
3803,2
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3813,1
3814,1
3815,1
3817,1
3818,1
3819,2
3820,1
3821,2
3822,1
3823,1
3824,1
3825,1
3826,1
3827,1
3828,2
3829,1
3831,1
3832,1
3833,2
3835,1
3836,1
3837,2
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3851,2
3854,2
3855,1
3856,1
3857,1
3858,1
3859,1
3861,1
3862,4
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,1
3870,1
3871,1
3872,3
3873,1
3874,1
3877,1
3878,1
3879,2
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,2
3887,1
3888,1
3889,1
3890,1
3891,1
3892,1
3893,1
3894,1
3895,1
3896,1
3897,1
3899,1
3900,1
3901,1
3902,1
3903,1
3904,1
3905,2
3906,1
3907,1
3908,1
3910,1
3911,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3924,1
3925,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,1
3933,2
3934,1
3935,1
3936,1
3937,2
3938,1
3939,1
3940,1
3942,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3952,2
3954,1
3955,1
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,1
3967,1
3968,2
3969,2
3970,1
3971,1
3972,1
3974,1
3975,1
3976,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,2
3984,1
3985,1
3986,1
3990,1
3992,1
3993,1
3994,1
3998,1
3999,1
4000,1
4001,1
4003,1
4004,1
4005,1
4006,1
4007,1
4008,1
4009,1
4011,1
4012,1
4013,1
4015,1
4016,2
4017,1
4019,1
4020,1
4021,1
4022,1
4024,1
4025,1
4028,1
4029,1
4031,1
4032,1
4034,1
4036,1
4037,1
4040,1
4041,1
4043,1
4044,1
4045,1
4048,1
4049,1
4050,1
4051,1
4052,2
4053,1
4054,1
4055,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4065,1
4066,1
4067,1
4068,1
4069,1
4071,1
4072,1
4073,1
4074,2
4075,1
4077,1
4078,1
4079,1
4081,2
4082,1
4083,1
4084,2
4085,1
4086,1
4087,1
4088,1
4090,1
4091,1
4093,1
4094,1
4097,1
4098,1
4099,1
4100,1
4101,1
4103,1
4104,1
4105,1
4106,1
4108,1
4109,1
4110,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4119,1
4120,1
4121,1
4123,3
4124,1
4126,1
4127,1
4128,1
4130,1
4132,1
4133,1
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,1
4153,1
4154,1
4156,1
4157,2
4159,1
4160,1
4161,1
4162,1
4164,1
4165,1
4166,1
4168,1
4169,1
4170,1
4173,2
4174,1
4176,1
4177,1
4178,1
4179,1
4181,1
4182,1
4183,1
4186,1
4187,1
4188,1
4189,1
4191,1
4193,2
4194,1
4195,2
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4204,1
4205,1
4207,2
4209,1
4211,1
4213,2
4216,1
4218,2
4219,1
4220,1
4221,1
4222,1
4223,1
4225,1
4226,1
4228,3
4230,1
4231,1
4232,1
4233,1
4234,1
4235,1
4236,1
4238,2
4240,1
4241,1
4242,1
4243,1
4244,1
4245,2
4246,1
4248,2
4249,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4258,1
4259,1
4261,1
4262,1
4263,1
4264,1
4265,1
4267,1
4269,1
4270,2
4271,1
4273,1
4274,2
4275,1
4276,1
4277,3
4279,1
4280,1
4283,1
4285,1
4286,1
4288,1
4289,1
4290,2
4291,1
4292,1
4293,1
4294,1
4295,1
4296,1
4297,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4310,1
4311,2
4312,2
4313,2
4314,1
4315,1
4316,1
4318,1
4320,1
4321,1
4322,2
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4335,1
4340,1
4341,2
4342,1
4344,2
4345,1
4347,1
4348,1
4349,1
4350,1
4351,2
4352,1
4353,1
4354,1
4355,1
4356,1
4357,3
4358,2
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4376,1
4378,2
4379,1
4380,1
4381,1
4382,1
4383,1
4385,1
4386,1
4387,1
4388,2
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4397,1
4399,1
4400,1
4401,1
4402,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,2
4410,1
4411,1
4412,1
4413,1
4414,2
4415,1
4416,1
4417,1
4418,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,1
4429,1
4430,1
4431,2
4432,1
4434,1
4435,1
4436,1
4438,1
4439,1
4440,1
4441,1
4443,1
4446,2
4447,2
4448,1
4449,1
4450,1
4451,1
4452,1
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4460,1
4462,1
4463,2
4465,1
4466,1
4467,1
4468,1
4469,1
4470,1
4471,1
4472,1
4473,1
4475,1
4476,1
4477,1
4478,1
4479,1
4484,1
4485,1
4486,1
4487,1
4488,1
4490,1
4491,1
4492,1
4494,1
4495,1
4496,2
4497,2
4498,1
4500,1
4502,1
4503,1
4504,1
4505,1
4506,2
4507,1
4508,1
4509,2
4510,1
4512,2
4513,1
4514,1
4515,1
4516,1
4517,1
4520,1
4521,1
4522,1
4523,1
4526,2
4527,1
4528,1
